item_id,name,category,brand,price,description
P00146,Google Budget Smartphone 146,electronics,Google,1856.71,"Google Budget Smartphone with 6.7-inch display, 12MP camera, 3000mAh battery, and 128GB storage. Comfortable for daily use and photography."
P00147,Google Budget Smartphone 147,electronics,Google,1731.99,"Google Budget Smartphone with 6.1-inch display, 48MP camera, 5000mAh battery, and 128GB storage. Stylish for daily use and photography."
P00148,Xiaomi Flagship Smartphone 148,electronics,Xiaomi,615.84,"Xiaomi Flagship Smartphone with 6.1-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Lightweight for daily use and photography."
P00149,Apple Flagship Smartphone 149,electronics,Apple,1719.07,"Apple Flagship Smartphone with 6.1-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Stylish for daily use and photography."
P00150,Oppo Mid-range Smartphone 150,electronics,Oppo,1616.05,"Oppo Mid-range Smartphone with 6.7-inch display, 108MP camera, 4000mAh battery, and 128GB storage. Premium for daily use and photography."
P00151,Google Mid-range Smartphone 151,electronics,Google,1831.88,"Google Mid-range Smartphone with 6.5-inch display, 12MP camera, 4000mAh battery, and 64GB storage. High-performance for daily use and photography."
P00152,Huawei Budget Smartphone 152,electronics,Huawei,1835.98,"Huawei Budget Smartphone with 6.5-inch display, 12MP camera, 3000mAh battery, and 128GB storage. Stylish for daily use and photography."
P00153,Apple Flagship Smartphone 153,electronics,Apple,1230.46,"Apple Flagship Smartphone with 6.7-inch display, 12MP camera, 3000mAh battery, and 256GB storage. Premium for daily use and photography."
P00154,OnePlus Budget Smartphone 154,electronics,OnePlus,1702.35,"OnePlus Budget Smartphone with 6.5-inch display, 108MP camera, 3000mAh battery, and 128GB storage. High-performance for daily use and photography."
P00155,Oppo Budget Smartphone 155,electronics,Oppo,1255.93,"Oppo Budget Smartphone with 6.7-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Stylish for daily use and photography."
P00156,Huawei Budget Smartphone 156,electronics,Huawei,1931.84,"Huawei Budget Smartphone with 6.5-inch display, 48MP camera, 5000mAh battery, and 64GB storage. Lightweight for daily use and photography."
P00157,OnePlus Budget Smartphone 157,electronics,OnePlus,719.65,"OnePlus Budget Smartphone with 6.7-inch display, 108MP camera, 5000mAh battery, and 256GB storage. Sleek for daily use and photography."
P00158,Xiaomi Mid-range Smartphone 158,electronics,Xiaomi,1325.91,"Xiaomi Mid-range Smartphone with 6.5-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Premium for daily use and photography."
P00159,Xiaomi Flagship Smartphone 159,electronics,Xiaomi,839.13,"Xiaomi Flagship Smartphone with 6.1-inch display, 108MP camera, 5000mAh battery, and 128GB storage. Stylish for daily use and photography."
P00160,Xiaomi Mid-range Smartphone 160,electronics,Xiaomi,1896.01,"Xiaomi Mid-range Smartphone with 6.7-inch display, 12MP camera, 3000mAh battery, and 256GB storage. Stylish for daily use and photography."
P00161,Huawei Flagship Smartphone 161,electronics,Huawei,1847.19,"Huawei Flagship Smartphone with 6.5-inch display, 12MP camera, 5000mAh battery, and 256GB storage. Premium for daily use and photography."
P00162,Samsung Mid-range Smartphone 162,electronics,Samsung,1171.3,"Samsung Mid-range Smartphone with 6.1-inch display, 12MP camera, 3000mAh battery, and 256GB storage. Durable for daily use and photography."
P00163,OnePlus Mid-range Smartphone 163,electronics,OnePlus,1755.25,"OnePlus Mid-range Smartphone with 6.1-inch display, 108MP camera, 3000mAh battery, and 64GB storage. Premium for daily use and photography."
P00164,Huawei Mid-range Smartphone 164,electronics,Huawei,966.51,"Huawei Mid-range Smartphone with 6.1-inch display, 12MP camera, 4000mAh battery, and 256GB storage. Comfortable for daily use and photography."
P00165,OnePlus Flagship Smartphone 165,electronics,OnePlus,1383.21,"OnePlus Flagship Smartphone with 6.1-inch display, 12MP camera, 5000mAh battery, and 64GB storage. High-performance for daily use and photography."
P00166,Google Mid-range Smartphone 166,electronics,Google,828.31,"Google Mid-range Smartphone with 6.1-inch display, 108MP camera, 5000mAh battery, and 256GB storage. Stylish for daily use and photography."
P00167,Apple Flagship Smartphone 167,electronics,Apple,1111.01,"Apple Flagship Smartphone with 6.5-inch display, 108MP camera, 4000mAh battery, and 128GB storage. Comfortable for daily use and photography."
P00168,Xiaomi Flagship Smartphone 168,electronics,Xiaomi,506.71,"Xiaomi Flagship Smartphone with 6.7-inch display, 108MP camera, 5000mAh battery, and 64GB storage. Sleek for daily use and photography."
P00169,Xiaomi Mid-range Smartphone 169,electronics,Xiaomi,942.33,"Xiaomi Mid-range Smartphone with 6.1-inch display, 108MP camera, 4000mAh battery, and 64GB storage. Sleek for daily use and photography."
P00170,Samsung Budget Smartphone 170,electronics,Samsung,1675.33,"Samsung Budget Smartphone with 6.5-inch display, 108MP camera, 3000mAh battery, and 256GB storage. Durable for daily use and photography."
P00171,Oppo Flagship Smartphone 171,electronics,Oppo,740.53,"Oppo Flagship Smartphone with 6.5-inch display, 108MP camera, 3000mAh battery, and 64GB storage. Lightweight for daily use and photography."
P00172,Xiaomi Mid-range Smartphone 172,electronics,Xiaomi,867.11,"Xiaomi Mid-range Smartphone with 6.5-inch display, 12MP camera, 5000mAh battery, and 256GB storage. Sleek for daily use and photography."
P00173,Oppo Flagship Smartphone 173,electronics,Oppo,1470.07,"Oppo Flagship Smartphone with 6.7-inch display, 48MP camera, 5000mAh battery, and 128GB storage. Comfortable for daily use and photography."
P00174,Samsung Budget Smartphone 174,electronics,Samsung,1311.28,"Samsung Budget Smartphone with 6.7-inch display, 48MP camera, 5000mAh battery, and 64GB storage. Sleek for daily use and photography."
P00175,Apple Mid-range Smartphone 175,electronics,Apple,1539.38,"Apple Mid-range Smartphone with 6.7-inch display, 12MP camera, 3000mAh battery, and 64GB storage. Premium for daily use and photography."
P00176,Samsung Mid-range Smartphone 176,electronics,Samsung,609.27,"Samsung Mid-range Smartphone with 6.5-inch display, 108MP camera, 4000mAh battery, and 256GB storage. Comfortable for daily use and photography."
P00177,Oppo Budget Smartphone 177,electronics,Oppo,1108.56,"Oppo Budget Smartphone with 6.1-inch display, 12MP camera, 3000mAh battery, and 256GB storage. Lightweight for daily use and photography."
P00178,Google Mid-range Smartphone 178,electronics,Google,1166.3,"Google Mid-range Smartphone with 6.7-inch display, 48MP camera, 5000mAh battery, and 64GB storage. Sleek for daily use and photography."
P00179,Oppo Flagship Smartphone 179,electronics,Oppo,909.57,"Oppo Flagship Smartphone with 6.5-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Comfortable for daily use and photography."
P00180,Huawei Flagship Smartphone 180,electronics,Huawei,1144.73,"Huawei Flagship Smartphone with 6.1-inch display, 12MP camera, 4000mAh battery, and 256GB storage. Durable for daily use and photography."
P00181,Oppo Budget Smartphone 181,electronics,Oppo,677.68,"Oppo Budget Smartphone with 6.5-inch display, 108MP camera, 5000mAh battery, and 64GB storage. Premium for daily use and photography."
P00182,Google Budget Smartphone 182,electronics,Google,1787.73,"Google Budget Smartphone with 6.7-inch display, 48MP camera, 5000mAh battery, and 256GB storage. Sleek for daily use and photography."
P00183,Oppo Flagship Smartphone 183,electronics,Oppo,955.06,"Oppo Flagship Smartphone with 6.5-inch display, 108MP camera, 5000mAh battery, and 128GB storage. High-performance for daily use and photography."
P00184,Apple Flagship Smartphone 184,electronics,Apple,766.43,"Apple Flagship Smartphone with 6.5-inch display, 108MP camera, 4000mAh battery, and 64GB storage. High-performance for daily use and photography."
P00185,Huawei Budget Smartphone 185,electronics,Huawei,1110.6,"Huawei Budget Smartphone with 6.5-inch display, 12MP camera, 3000mAh battery, and 256GB storage. Premium for daily use and photography."
P00186,Google Mid-range Smartphone 186,electronics,Google,933.01,"Google Mid-range Smartphone with 6.7-inch display, 108MP camera, 3000mAh battery, and 64GB storage. Premium for daily use and photography."
P00187,Apple Mid-range Smartphone 187,electronics,Apple,1608.62,"Apple Mid-range Smartphone with 6.5-inch display, 108MP camera, 4000mAh battery, and 256GB storage. Comfortable for daily use and photography."
P00188,Samsung Flagship Smartphone 188,electronics,Samsung,988.76,"Samsung Flagship Smartphone with 6.7-inch display, 108MP camera, 4000mAh battery, and 256GB storage. Comfortable for daily use and photography."
P00189,Xiaomi Mid-range Smartphone 189,electronics,Xiaomi,1479.49,"Xiaomi Mid-range Smartphone with 6.5-inch display, 48MP camera, 4000mAh battery, and 256GB storage. Stylish for daily use and photography."
P00190,Oppo Flagship Smartphone 190,electronics,Oppo,1297.73,"Oppo Flagship Smartphone with 6.7-inch display, 12MP camera, 3000mAh battery, and 128GB storage. Stylish for daily use and photography."
P00191,Apple Budget Smartphone 191,electronics,Apple,618.39,"Apple Budget Smartphone with 6.7-inch display, 48MP camera, 5000mAh battery, and 128GB storage. Sleek for daily use and photography."
P00192,Google Budget Smartphone 192,electronics,Google,1836.58,"Google Budget Smartphone with 6.7-inch display, 108MP camera, 3000mAh battery, and 256GB storage. Durable for daily use and photography."
P00193,Google Budget Smartphone 193,electronics,Google,1489.45,"Google Budget Smartphone with 6.5-inch display, 48MP camera, 5000mAh battery, and 64GB storage. High-performance for daily use and photography."
P00194,OnePlus Budget Smartphone 194,electronics,OnePlus,682.41,"OnePlus Budget Smartphone with 6.1-inch display, 108MP camera, 5000mAh battery, and 64GB storage. High-performance for daily use and photography."
P00195,Huawei Budget Smartphone 195,electronics,Huawei,1291.16,"Huawei Budget Smartphone with 6.7-inch display, 108MP camera, 4000mAh battery, and 128GB storage. High-performance for daily use and photography."
P00196,Xiaomi Mid-range Smartphone 196,electronics,Xiaomi,1930.81,"Xiaomi Mid-range Smartphone with 6.1-inch display, 108MP camera, 4000mAh battery, and 256GB storage. Premium for daily use and photography."
P00197,Apple Flagship Smartphone 197,electronics,Apple,1682.73,"Apple Flagship Smartphone with 6.1-inch display, 108MP camera, 3000mAh battery, and 64GB storage. Stylish for daily use and photography."
P00198,Oppo Flagship Smartphone 198,electronics,Oppo,737.97,"Oppo Flagship Smartphone with 6.5-inch display, 12MP camera, 5000mAh battery, and 64GB storage. Lightweight for daily use and photography."
P00199,Apple Mid-range Smartphone 199,electronics,Apple,1017.09,"Apple Mid-range Smartphone with 6.1-inch display, 48MP camera, 3000mAh battery, and 64GB storage. Comfortable for daily use and photography."
P00200,Huawei Budget Smartphone 200,electronics,Huawei,1761.65,"Huawei Budget Smartphone with 6.1-inch display, 108MP camera, 5000mAh battery, and 256GB storage. High-performance for daily use and photography."
P00201,Beats Noise-cancelling Headphones 201,electronics,Beats,1974.95,"Beats Noise-cancelling Headphones with Wireless, 30h battery life, and superior sound quality. High-performance listening experience."
P00202,Bang & Olufsen Noise-cancelling Headphones 202,electronics,Bang & Olufsen,1847.99,"Bang & Olufsen Noise-cancelling Headphones with Bluetooth, 30h battery life, and superior sound quality. Stylish listening experience."
P00203,Beats Noise-cancelling Headphones 203,electronics,Beats,1823.51,"Beats Noise-cancelling Headphones with Wired, 40h battery life, and superior sound quality. High-performance listening experience."
P00204,Bose Wireless Headphones 204,electronics,Bose,1762.65,"Bose Wireless Headphones with Wireless, 20h battery life, and superior sound quality. Premium listening experience."
P00205,JBL Noise-cancelling Headphones 205,electronics,JBL,1459.84,"JBL Noise-cancelling Headphones with Wireless, 40h battery life, and superior sound quality. High-performance listening experience."
P00206,JBL Over-ear Headphones 206,electronics,JBL,530.87,"JBL Over-ear Headphones with Bluetooth, 40h battery life, and superior sound quality. High-performance listening experience."
P00207,JBL Noise-cancelling Headphones 207,electronics,JBL,1800.4,"JBL Noise-cancelling Headphones with Wired, 30h battery life, and superior sound quality. Stylish listening experience."
P00208,Sony Over-ear Headphones 208,electronics,Sony,749.55,"Sony Over-ear Headphones with Wired, 30h battery life, and superior sound quality. Sleek listening experience."
P00209,Beats Noise-cancelling Headphones 209,electronics,Beats,1029.44,"Beats Noise-cancelling Headphones with Bluetooth, 20h battery life, and superior sound quality. Stylish listening experience."
P00210,Sennheiser Over-ear Headphones 210,electronics,Sennheiser,573.53,"Sennheiser Over-ear Headphones with Wired, 20h battery life, and superior sound quality. High-performance listening experience."
P00211,Bang & Olufsen Over-ear Headphones 211,electronics,Bang & Olufsen,1509.68,"Bang & Olufsen Over-ear Headphones with Wired, 30h battery life, and superior sound quality. Premium listening experience."
P00212,Bose Over-ear Headphones 212,electronics,Bose,627.36,"Bose Over-ear Headphones with Bluetooth, 30h battery life, and superior sound quality. High-performance listening experience."
P00213,JBL Noise-cancelling Headphones 213,electronics,JBL,1764.58,"JBL Noise-cancelling Headphones with Wireless, 30h battery life, and superior sound quality. Stylish listening experience."
P00214,Sennheiser In-ear Headphones 214,electronics,Sennheiser,602.76,"Sennheiser In-ear Headphones with Wired, 20h battery life, and superior sound quality. Durable listening experience."
P00215,Beats Over-ear Headphones 215,electronics,Beats,642.09,"Beats Over-ear Headphones with Bluetooth, 20h battery life, and superior sound quality. Sleek listening experience."
P00216,Sony Over-ear Headphones 216,electronics,Sony,1492.55,"Sony Over-ear Headphones with Wired, 20h battery life, and superior sound quality. Stylish listening experience."
P00217,Beats In-ear Headphones 217,electronics,Beats,1622.74,"Beats In-ear Headphones with Bluetooth, 30h battery life, and superior sound quality. Stylish listening experience."
P00218,Bang & Olufsen In-ear Headphones 218,electronics,Bang & Olufsen,827.95,"Bang & Olufsen In-ear Headphones with Wired, 40h battery life, and superior sound quality. Comfortable listening experience."
P00219,Bose Over-ear Headphones 219,electronics,Bose,1394.01,"Bose Over-ear Headphones with Wired, 40h battery life, and superior sound quality. High-performance listening experience."
P00220,Bang & Olufsen Wireless Headphones 220,electronics,Bang & Olufsen,1451.63,"Bang & Olufsen Wireless Headphones with Wired, 30h battery life, and superior sound quality. Premium listening experience."
P00221,JBL In-ear Headphones 221,electronics,JBL,836.89,"JBL In-ear Headphones with Wireless, 20h battery life, and superior sound quality. High-performance listening experience."
P00222,Bose Over-ear Headphones 222,electronics,Bose,773.29,"Bose Over-ear Headphones with Bluetooth, 40h battery life, and superior sound quality. Premium listening experience."
P00223,Sennheiser Over-ear Headphones 223,electronics,Sennheiser,1943.36,"Sennheiser Over-ear Headphones with Wireless, 40h battery life, and superior sound quality. Lightweight listening experience."
P00224,Beats Noise-cancelling Headphones 224,electronics,Beats,1215.02,"Beats Noise-cancelling Headphones with Wireless, 20h battery life, and superior sound quality. Lightweight listening experience."
P00225,JBL Over-ear Headphones 225,electronics,JBL,1336.99,"JBL Over-ear Headphones with Wireless, 30h battery life, and superior sound quality. Stylish listening experience."
P00226,Sony Over-ear Headphones 226,electronics,Sony,1327.62,"Sony Over-ear Headphones with Bluetooth, 40h battery life, and superior sound quality. Stylish listening experience."
P00227,JBL In-ear Headphones 227,electronics,JBL,989.66,"JBL In-ear Headphones with Wired, 20h battery life, and superior sound quality. Lightweight listening experience."
P00228,Sennheiser Noise-cancelling Headphones 228,electronics,Sennheiser,861.89,"Sennheiser Noise-cancelling Headphones with Wired, 40h battery life, and superior sound quality. Stylish listening experience."
P00229,JBL Over-ear Headphones 229,electronics,JBL,1398.76,"JBL Over-ear Headphones with Wired, 40h battery life, and superior sound quality. Comfortable listening experience."
P00230,Bose Over-ear Headphones 230,electronics,Bose,677.32,"Bose Over-ear Headphones with Wired, 30h battery life, and superior sound quality. Premium listening experience."
